169290,1744774432896,ffff569aa905363391213f75cb0adfa1,bgDea,impressum,,enter,,0,
169345,1744785328303,30ab2d0fb6fe0ae9ae598cf69f014532,FgMl7,reader_effibriest,location,set,ort-3,0,
169346,1744785349177,30ab2d0fb6fe0ae9ae598cf69f014532,FgMl7,reader_effibriest,page270,enter,0.3657,150,effibriest-0ec94;effibriest-2a355;effibriest-52cbe;effibriest-548b0;effibriest-9b473;effibriest-9d3eb;effibriest-fc08c;effibriest-fcdea
169347,1744785376483,30ab2d0fb6fe0ae9ae598cf69f014532,FgMl7,reader_effibriest,page271,enter,0.3671,162,effibriest-05203;effibriest-0b42f;effibriest-0ec94;effibriest-0fd57;effibriest-11473;effibriest-3b391;effibriest-59388;effibriest-7d178;effibriest-b6042;effibriest-b81f7;effibriest-e8c79;effibriest-e9d96;effibriest-ed39c
169348,1744785407757,30ab2d0fb6fe0ae9ae598cf69f014532,FgMl7,reader_effibriest,page272,enter,0.3684,137,effibriest-05a85;effibriest-0b42f;effibriest-34a36;effibriest-912ca;effibriest-95c60;effibriest-9b700;effibriest-9c6d4;effibriest-af349;effibriest-b6a58;effibriest-dbde8
169349,1744785426061,30ab2d0fb6fe0ae9ae598cf69f014532,FgMl7,reader_effibriest,page273,enter,0.3698,45,effibriest-3428b;effibriest-565ee;effibriest-af349
169350,1744785449729,30ab2d0fb6fe0ae9ae598cf69f014532,FgMl7,reader_effibriest,page274,enter,0.3711,148,effibriest-1c3a7;effibriest-32bd2;effibriest-868bc;effibriest-8b536;effibriest-a1ab5;effibriest-a439d;effibriest-bd6cb;effibriest-eb634;effibriest-ff805
169351,1744785472589,30ab2d0fb6fe0ae9ae598cf69f014532,FgMl7,reader_effibriest,page275,enter,0.3725,122,effibriest-04dfe;effibriest-2bc93;effibriest-2fd96;effibriest-5a90f;effibriest-67cda;effibriest-7faf2;effibriest-92008;effibriest-d7263;effibriest-d95dd;effibriest-ff805
169352,1744785506075,30ab2d0fb6fe0ae9ae598cf69f014532,FgMl7,reader_effibriest,page276,enter,0.3738,110,effibriest-3f593;effibriest-62f0b;effibriest-66f65;effibriest-72d09;effibriest-7faf2;effibriest-92819;effibriest-c3985;effibriest-d096f
169353,1744785531593,30ab2d0fb6fe0ae9ae598cf69f014532,FgMl7,reader_effibriest,page277,enter,0.3752,120,effibriest-18749;effibriest-2d742;effibriest-45eca;effibriest-7bd93;effibriest-c3985
169354,1744785580406,30ab2d0fb6fe0ae9ae598cf69f014532,FgMl7,reader_effibriest,page278,enter,0.3765,149,effibriest-18749;effibriest-3b28b;effibriest-47eed;effibriest-6b873;effibriest-74156;effibriest-7e693;effibriest-95f03;effibriest-bc5ae;effibriest-bfe6b;effibriest-c2166
169355,1744785608777,30ab2d0fb6fe0ae9ae598cf69f014532,FgMl7,reader_effibriest,page279,enter,0.3779,140,effibriest-05e91;effibriest-06ce1;effibriest-18e2a;effibriest-6a006;effibriest-95f03;effibriest-f4252
169356,1744785661218,30ab2d0fb6fe0ae9ae598cf69f014532,FgMl7,reader_effibriest,page280,enter,0.3792,147,effibriest-06103;effibriest-18854;effibriest-489e9;effibriest-60dcc;effibriest-6a006;effibriest-8f97f;effibriest-b89ac;effibriest-b8a59;effibriest-d874b;effibriest-f906d
169357,1744785719763,30ab2d0fb6fe0ae9ae598cf69f014532,FgMl7,reader_effibriest,page281,enter,0.3806,124,effibriest-03c25;effibriest-06103;effibriest-0f77c;effibriest-414bc;effibriest-5f65c;effibriest-826b9;effibriest-95579;effibriest-d78db;effibriest-dcf9b
169358,1744785742057,30ab2d0fb6fe0ae9ae598cf69f014532,FgMl7,reader_effibriest,page282,leave,0.3792,124,effibriest-03c25;effibriest-06103;effibriest-0f77c;effibriest-414bc;effibriest-5f65c;effibriest-826b9;effibriest-95579;effibriest-d78db;effibriest-dcf9b
169359,1744795501454,616bc07f255a01ea6b707f37db7dae2c,7w78f,start,,enter,,0,
169360,1744795520392,616bc07f255a01ea6b707f37db7dae2c,687LT,datenschutz-bestaetigen,,enter,,0,
169361,1744798374159,616bc07f255a01ea6b707f37db7dae2c,FIoTD,fragebogen,,enter,,0,
169362,1744798377378,616bc07f255a01ea6b707f37db7dae2c,FIoTD,home,,enter,,0,
169363,1744798386712,616bc07f255a01ea6b707f37db7dae2c,FIoTD,fifty-saetze,,enter,,0,
169364,1744798400127,616bc07f255a01ea6b707f37db7dae2c,FIoTD,reader_buntesteine,,enter,buntesteine,0,
169365,1744798401131,616bc07f255a01ea6b707f37db7dae2c,FIoTD,reader_buntesteine,page43,enter,0.1053,247,buntesteine-30360;buntesteine-35e1f;buntesteine-49696;buntesteine-5355b;buntesteine-93c0a;buntesteine-9ec30;buntesteine-c2445;buntesteine-db201;buntesteine-dbdc0;buntesteine-faf0c
169366,1744798401416,616bc07f255a01ea6b707f37db7dae2c,FIoTD,reader_buntesteine,page44,enter,0.1077,238,buntesteine-2baf9;buntesteine-2dfbd;buntesteine-bd23e;buntesteine-be8b3;buntesteine-c4253;buntesteine-d1b97;buntesteine-d832b;buntesteine-db201;buntesteine-e786b;buntesteine-f25bd
169367,1744798411194,616bc07f255a01ea6b707f37db7dae2c,FIoTD,reader_buntesteine,page45,leave,0.1053,238,buntesteine-2baf9;buntesteine-2dfbd;buntesteine-bd23e;buntesteine-be8b3;buntesteine-c4253;buntesteine-d1b97;buntesteine-d832b;buntesteine-db201;buntesteine-e786b;buntesteine-f25bd
169368,1744804420547,616bc07f255a01ea6b707f37db7dae2c,Nv7Au,reader_buntesteine,page45,reenter,0.1053,238,buntesteine-2baf9;buntesteine-2dfbd;buntesteine-bd23e;buntesteine-be8b3;buntesteine-c4253;buntesteine-d1b97;buntesteine-d832b;buntesteine-db201;buntesteine-e786b;buntesteine-f25bd
169369,1744804424164,616bc07f255a01ea6b707f37db7dae2c,Nv7Au,reader_buntesteine,location,set,ort-3,0,
169370,1744804440182,616bc07f255a01ea6b707f37db7dae2c,Nv7Au,reader_buntesteine,mindwandering,depends,1,0,
169371,1744804513021,616bc07f255a01ea6b707f37db7dae2c,Nv7Au,reader_buntesteine,page43,enter,0.1053,247,buntesteine-30360;buntesteine-35e1f;buntesteine-49696;buntesteine-5355b;buntesteine-93c0a;buntesteine-9ec30;buntesteine-c2445;buntesteine-db201;buntesteine-dbdc0;buntesteine-faf0c
169372,1744804515899,616bc07f255a01ea6b707f37db7dae2c,Nv7Au,reader_buntesteine,page42,enter,0.1029,304,buntesteine-218d3;buntesteine-505f9;buntesteine-8f678;buntesteine-ab6e1;buntesteine-d0ec0;buntesteine-de860;buntesteine-f2d40;buntesteine-fbaf9
169373,1744804516954,616bc07f255a01ea6b707f37db7dae2c,Nv7Au,reader_buntesteine,page41,enter,0.1005,239,buntesteine-00223;buntesteine-01fb9;buntesteine-09a06;buntesteine-10eb3;buntesteine-27f0d;buntesteine-6c71e;buntesteine-a2038;buntesteine-a98e5;buntesteine-e5fb0
169374,1744804518109,616bc07f255a01ea6b707f37db7dae2c,Nv7Au,reader_buntesteine,page40,enter,0.0981,219,buntesteine-03cab;buntesteine-1d69f;buntesteine-43295;buntesteine-738d7;buntesteine-c3d0f;buntesteine-e129d;buntesteine-e5fb0
169375,1744804518863,616bc07f255a01ea6b707f37db7dae2c,Nv7Au,reader_buntesteine,page39,enter,0.0957,268,buntesteine-0c735;buntesteine-12eff;buntesteine-4141c;buntesteine-46e39;buntesteine-50067;buntesteine-738d7;buntesteine-7a559;buntesteine-9244f;buntesteine-a3659;buntesteine-d365d;buntesteine-e65a3
169376,1744804520306,616bc07f255a01ea6b707f37db7dae2c,Nv7Au,reader_buntesteine,page40,enter,0.0981,219,buntesteine-03cab;buntesteine-1d69f;buntesteine-43295;buntesteine-738d7;buntesteine-c3d0f;buntesteine-e129d;buntesteine-e5fb0
169377,1744804520990,616bc07f255a01ea6b707f37db7dae2c,Nv7Au,reader_buntesteine,page41,enter,0.1005,239,buntesteine-00223;buntesteine-01fb9;buntesteine-09a06;buntesteine-10eb3;buntesteine-27f0d;buntesteine-6c71e;buntesteine-a2038;buntesteine-a98e5;buntesteine-e5fb0
169378,1744804525075,616bc07f255a01ea6b707f37db7dae2c,Nv7Au,second-menu,,enter,,0,
169379,1744840200635,3bb535a0320b00dfd6c06230316f0c71,Q6PS5,reader_wallensteinslager,,enter,wallensteinslager,0,
169380,1744840200625,3bb535a0320b00dfd6c06230316f0c71,Q6PS5,start,,enter,,0,
169381,1744840201435,3bb535a0320b00dfd6c06230316f0c71,Q6PS5,reader_wallensteinslager,page36,enter,0.3033,60,wallensteinslager-17721;wallensteinslager-2c130;wallensteinslager-4506b;wallensteinslager-5460b;wallensteinslager-667d2;wallensteinslager-9bb18;wallensteinslager-9f41c;wallensteinslager-a5364;wallensteinslager-a5a45;wallensteinslager-aade2;wallensteinslager-cc4a2;wallensteinslager-d6a83;wallensteinslager-d860e;wallensteinslager-f0e4d;wallensteinslager-fd756;wallensteinslager-fe466
169382,1744840204545,3bb535a0320b00dfd6c06230316f0c71,Q6PS5,reader_wallensteinslager,page37,enter,0.3115,57,wallensteinslager-1212c;wallensteinslager-2ca62;wallensteinslager-2f33f;wallensteinslager-2f5d7;wallensteinslager-4f94c;wallensteinslager-6e8e2;wallensteinslager-78ee0;wallensteinslager-911d5;wallensteinslager-a0af9;wallensteinslager-c84cb;wallensteinslager-cc6ed;wallensteinslager-d8238;wallensteinslager-ddfe7;wallensteinslager-e2a19;wallensteinslager-fcf32;wallensteinslager-fe678
169383,1744840212294,3bb535a0320b00dfd6c06230316f0c71,Q6PS5,reader_wallensteinslager,page38,leave,0.3033,57,wallensteinslager-1212c;wallensteinslager-2ca62;wallensteinslager-2f33f;wallensteinslager-2f5d7;wallensteinslager-4f94c;wallensteinslager-6e8e2;wallensteinslager-78ee0;wallensteinslager-911d5;wallensteinslager-a0af9;wallensteinslager-c84cb;wallensteinslager-cc6ed;wallensteinslager-d8238;wallensteinslager-ddfe7;wallensteinslager-e2a19;wallensteinslager-fcf32;wallensteinslager-fe678
