46856,1655879608947,f7bb7904e30e55fd72a37e8dd270960f,CMr2O,impressum,,enter,,0,
46874,1655887257676,1f073dbe1af9e38313eb691f442879e5,WpFOQ,reader_antonreiser,page31,enter,0.0577,207,antonreiser-045ef;antonreiser-153dd;antonreiser-1f3b4;antonreiser-1feef;antonreiser-2b1e2;antonreiser-a9a44;antonreiser-c1b5f
46875,1655887261873,1f073dbe1af9e38313eb691f442879e5,WpFOQ,reader_antonreiser,location,set,ort-2,0,
46876,1655887300016,1f073dbe1af9e38313eb691f442879e5,WpFOQ,reader_antonreiser,page31,enter,0.0577,207,antonreiser-045ef;antonreiser-153dd;antonreiser-1f3b4;antonreiser-1feef;antonreiser-2b1e2;antonreiser-a9a44;antonreiser-c1b5f
46877,1655887306033,1f073dbe1af9e38313eb691f442879e5,WpFOQ,reader_antonreiser,page31,enter,0.0577,207,antonreiser-045ef;antonreiser-153dd;antonreiser-1f3b4;antonreiser-1feef;antonreiser-2b1e2;antonreiser-a9a44;antonreiser-c1b5f
46878,1655887305985,1f073dbe1af9e38313eb691f442879e5,WpFOQ,reader_antonreiser,page32,enter,0.0595,233,antonreiser-08151;antonreiser-0cf71;antonreiser-23871;antonreiser-6a19e;antonreiser-777f7;antonreiser-91a8c;antonreiser-fd173
46879,1655887329866,1f073dbe1af9e38313eb691f442879e5,WpFOQ,reader_antonreiser,page32,enter,0.0595,233,antonreiser-08151;antonreiser-0cf71;antonreiser-23871;antonreiser-6a19e;antonreiser-777f7;antonreiser-91a8c;antonreiser-fd173
46880,1655887331362,1f073dbe1af9e38313eb691f442879e5,WpFOQ,reader_antonreiser,page33,enter,0.0613,236,antonreiser-1eedf;antonreiser-6a19e;antonreiser-75a4b;antonreiser-8f1d0;antonreiser-92346;antonreiser-b68f5;antonreiser-e4938
46881,1655887331414,1f073dbe1af9e38313eb691f442879e5,WpFOQ,reader_antonreiser,page31,enter,0.0577,207,antonreiser-045ef;antonreiser-153dd;antonreiser-1f3b4;antonreiser-1feef;antonreiser-2b1e2;antonreiser-a9a44;antonreiser-c1b5f
46882,1655887337302,1f073dbe1af9e38313eb691f442879e5,WpFOQ,reader_antonreiser,page30,enter,0.0559,242,antonreiser-2edac;antonreiser-4ef0d;antonreiser-6d284;antonreiser-8b3d4;antonreiser-a9a44;antonreiser-b4791
46883,1655887338856,1f073dbe1af9e38313eb691f442879e5,WpFOQ,reader_antonreiser,page29,enter,0.0541,240,antonreiser-271ae;antonreiser-2c1c6;antonreiser-5d8b4;antonreiser-76091;antonreiser-ba282;antonreiser-bc660;antonreiser-d7912;antonreiser-ddee3;antonreiser-f78e6
46884,1655887338886,1f073dbe1af9e38313eb691f442879e5,WpFOQ,reader_antonreiser,page31,enter,0.0577,207,antonreiser-045ef;antonreiser-153dd;antonreiser-1f3b4;antonreiser-1feef;antonreiser-2b1e2;antonreiser-a9a44;antonreiser-c1b5f
46885,1655887339428,1f073dbe1af9e38313eb691f442879e5,WpFOQ,reader_antonreiser,page30,enter,0.0559,242,antonreiser-2edac;antonreiser-4ef0d;antonreiser-6d284;antonreiser-8b3d4;antonreiser-a9a44;antonreiser-b4791
46886,1655887341125,1f073dbe1af9e38313eb691f442879e5,WpFOQ,reader_antonreiser,page29,enter,0.0541,240,antonreiser-271ae;antonreiser-2c1c6;antonreiser-5d8b4;antonreiser-76091;antonreiser-ba282;antonreiser-bc660;antonreiser-d7912;antonreiser-ddee3;antonreiser-f78e6
46887,1655887348587,1f073dbe1af9e38313eb691f442879e5,WpFOQ,reader_antonreiser,emotion,close,reject,0,
46888,1655887358115,1f073dbe1af9e38313eb691f442879e5,WpFOQ,home,,enter,,0,
46889,1655887362770,1f073dbe1af9e38313eb691f442879e5,WpFOQ,gluecksaufschlag-intro,,enter,,0,
46890,1655887378797,1f073dbe1af9e38313eb691f442879e5,WpFOQ,home,,enter,,0,
46891,1655887383523,1f073dbe1af9e38313eb691f442879e5,WpFOQ,fifty-saetze,,enter,,0,
46892,1655887407976,1f073dbe1af9e38313eb691f442879e5,WpFOQ,reader_dasstuttgarterhutzelmnnlein,,enter,dasstuttgarterhutzelmnnlein,0,
46893,1655887408876,1f073dbe1af9e38313eb691f442879e5,WpFOQ,reader_dasstuttgarterhutzelmnnlein,page21,enter,0.1583,249,dasstuttgarterhutzelmnnlein-0bc78;dasstuttgarterhutzelmnnlein-24d37;dasstuttgarterhutzelmnnlein-277ab;dasstuttgarterhutzelmnnlein-48d0e;dasstuttgarterhutzelmnnlein-85bb0;dasstuttgarterhutzelmnnlein-89232;dasstuttgarterhutzelmnnlein-d78ce;dasstuttgarterhutzelmnnlein-dafbb;dasstuttgarterhutzelmnnlein-e2ac5;dasstuttgarterhutzelmnnlein-e920f;dasstuttgarterhutzelmnnlein-f3ed6
46894,1655887409331,1f073dbe1af9e38313eb691f442879e5,WpFOQ,reader_dasstuttgarterhutzelmnnlein,page22,enter,0.1655,245,dasstuttgarterhutzelmnnlein-08c16;dasstuttgarterhutzelmnnlein-0b554;dasstuttgarterhutzelmnnlein-107c4;dasstuttgarterhutzelmnnlein-13203;dasstuttgarterhutzelmnnlein-2260b;dasstuttgarterhutzelmnnlein-33ec6;dasstuttgarterhutzelmnnlein-33f8f;dasstuttgarterhutzelmnnlein-3523a;dasstuttgarterhutzelmnnlein-4b91c;dasstuttgarterhutzelmnnlein-4c228;dasstuttgarterhutzelmnnlein-537e9;dasstuttgarterhutzelmnnlein-5426a;dasstuttgarterhutzelmnnlein-60910;dasstuttgarterhutzelmnnlein-6fe1f;dasstuttgarterhutzelmnnlein-7c0cc;dasstuttgarterhutzelmnnlein-904be;dasstuttgarterhutzelmnnlein-94e7b;dasstuttgarterhutzelmnnlein-c2075;dasstuttgarterhutzelmnnlein-e67a2
46895,1655887413290,1f073dbe1af9e38313eb691f442879e5,WpFOQ,reader_dasstuttgarterhutzelmnnlein,location,set,ort-1,0,
46896,1655887427781,1f073dbe1af9e38313eb691f442879e5,WpFOQ,reader_dasstuttgarterhutzelmnnlein,page22,enter,0.1655,245,dasstuttgarterhutzelmnnlein-08c16;dasstuttgarterhutzelmnnlein-0b554;dasstuttgarterhutzelmnnlein-107c4;dasstuttgarterhutzelmnnlein-13203;dasstuttgarterhutzelmnnlein-2260b;dasstuttgarterhutzelmnnlein-33ec6;dasstuttgarterhutzelmnnlein-33f8f;dasstuttgarterhutzelmnnlein-3523a;dasstuttgarterhutzelmnnlein-4b91c;dasstuttgarterhutzelmnnlein-4c228;dasstuttgarterhutzelmnnlein-537e9;dasstuttgarterhutzelmnnlein-5426a;dasstuttgarterhutzelmnnlein-60910;dasstuttgarterhutzelmnnlein-6fe1f;dasstuttgarterhutzelmnnlein-7c0cc;dasstuttgarterhutzelmnnlein-904be;dasstuttgarterhutzelmnnlein-94e7b;dasstuttgarterhutzelmnnlein-c2075;dasstuttgarterhutzelmnnlein-e67a2
46897,1655887512266,1f073dbe1af9e38313eb691f442879e5,WpFOQ,home,,enter,,0,
46898,1655891249068,0f7c0c330ce400dcd34b679774003a6c,TNwI9,start,,enter,,0,
46899,1655898146899,1f073dbe1af9e38313eb691f442879e5,acl6Z,gluecksaufschlag-intro,,enter,,0,
46900,1655898154219,1f073dbe1af9e38313eb691f442879e5,acl6Z,gluecksaufschlag,,enter,,0,
46901,1655898170519,1f073dbe1af9e38313eb691f442879e5,acl6Z,reader_diemarquisevono,,enter,diemarquisevono,0,
46902,1655898171531,1f073dbe1af9e38313eb691f442879e5,acl6Z,reader_diemarquisevono,page27,enter,0.549,276,diemarquisevono-0d76b;diemarquisevono-25cc4;diemarquisevono-2cda2;diemarquisevono-37cdd;diemarquisevono-42e61;diemarquisevono-54339;diemarquisevono-5ec90;diemarquisevono-71d74;diemarquisevono-86118;diemarquisevono-9130b;diemarquisevono-9b600;diemarquisevono-9e615;diemarquisevono-c57bd;diemarquisevono-dbcc3;diemarquisevono-dde9d;diemarquisevono-eb6e0
46903,1655898171989,1f073dbe1af9e38313eb691f442879e5,acl6Z,reader_diemarquisevono,page28,enter,0.5686,305,diemarquisevono-29898;diemarquisevono-37cdd;diemarquisevono-3951e;diemarquisevono-4e66b;diemarquisevono-5b913;diemarquisevono-5ff08;diemarquisevono-636a0;diemarquisevono-6c44b;diemarquisevono-74bb1;diemarquisevono-83df9;diemarquisevono-8e584;diemarquisevono-8ef36;diemarquisevono-977d5;diemarquisevono-9c837;diemarquisevono-9e0df;diemarquisevono-a71da;diemarquisevono-b7f0c;diemarquisevono-c3e7a
46904,1655898187962,1f073dbe1af9e38313eb691f442879e5,acl6Z,reader_diemarquisevono,location,close,reject,0,
46905,1655898239483,1f073dbe1af9e38313eb691f442879e5,acl6Z,reader_diemarquisevono,page28,enter,0.5686,305,diemarquisevono-29898;diemarquisevono-37cdd;diemarquisevono-3951e;diemarquisevono-4e66b;diemarquisevono-5b913;diemarquisevono-5ff08;diemarquisevono-636a0;diemarquisevono-6c44b;diemarquisevono-74bb1;diemarquisevono-83df9;diemarquisevono-8e584;diemarquisevono-8ef36;diemarquisevono-977d5;diemarquisevono-9c837;diemarquisevono-9e0df;diemarquisevono-a71da;diemarquisevono-b7f0c;diemarquisevono-c3e7a
46906,1655902613802,1f073dbe1af9e38313eb691f442879e5,F7U7w,reader_diemarquisevono,mindwandering,close,reject,0,
46907,1655920986921,0b064622ba31afc8f754e2ad648dcab5,zZZBO,reader_fausti,,enter,"fausti, share, yvRArQBNvBAT0kTP5huoXZyoH",0,
46908,1655921024139,0b064622ba31afc8f754e2ad648dcab5,XjT3s,reader_fausti,,enter,"fausti, share, yvRArQBNvBAT0kTP5huoXZyoH",0,
46909,1655921111015,0b064622ba31afc8f754e2ad648dcab5,9s3Hz,reader_fausti,mindwandering,depends,0,0,
46910,1655921113436,0b064622ba31afc8f754e2ad648dcab5,9s3Hz,reader_fausti,page2,enter,0.0039,63,fausti-01d2c;fausti-10abb;fausti-301a7;fausti-35ef9;fausti-61607;fausti-67ced;fausti-757b5;fausti-87155;fausti-9b817;fausti-9c318;fausti-aead3;fausti-b634d;fausti-ce9e3
46911,1655921116191,0b064622ba31afc8f754e2ad648dcab5,9s3Hz,reader_fausti,page3,enter,0.0052,70,fausti-0019c;fausti-071ac;fausti-08601;fausti-32495;fausti-44e50;fausti-5ac41;fausti-89ba8;fausti-997ca;fausti-9f540;fausti-c070a;fausti-f2f3d
46912,1655921118686,0b064622ba31afc8f754e2ad648dcab5,9s3Hz,reader_fausti,location,set,ort-4,0,
46913,1655921120487,0b064622ba31afc8f754e2ad648dcab5,9s3Hz,reader_fausti,page4,enter,0.0065,110,fausti-0527d;fausti-0c0e2;fausti-2940c;fausti-2defc;fausti-4123d;fausti-4f172;fausti-54056;fausti-585a1;fausti-5ab3c;fausti-5c54d;fausti-65836;fausti-85256;fausti-8a758;fausti-8de3f;fausti-be4ef;fausti-c3c33;fausti-ca604;fausti-cc8cc;fausti-d3934;fausti-d96be;fausti-db899;fausti-ec9a9;fausti-f3b19
46914,1655921121600,0b064622ba31afc8f754e2ad648dcab5,9s3Hz,reader_fausti,page5,enter,0.0078,121,fausti-05277;fausti-16228;fausti-1a3cb;fausti-217e9;fausti-2a144;fausti-39ced;fausti-42c62;fausti-4c3d9;fausti-4fa24;fausti-573b1;fausti-5a9e8;fausti-67e3b;fausti-825fa;fausti-856cb;fausti-8aae4;fausti-9eae6;fausti-b8442;fausti-c2ba8;fausti-cad82;fausti-d7940;fausti-e3edf;fausti-f54f0;fausti-fa54f
46915,1655921122638,0b064622ba31afc8f754e2ad648dcab5,9s3Hz,reader_fausti,page6,enter,0.0091,106,fausti-06754;fausti-17d5e;fausti-19098;fausti-2012c;fausti-3b68b;fausti-4c6f3;fausti-5bbeb;fausti-5bf8d;fausti-72d5a;fausti-88072;fausti-96c1d;fausti-a3efb;fausti-b7a75;fausti-cd726;fausti-d3028;fausti-d4095;fausti-e90f5;fausti-e9409;fausti-ed8df;fausti-ed9b8;fausti-ee715;fausti-f9738
46916,1655921129642,0b064622ba31afc8f754e2ad648dcab5,5i9nF,reader_fausti,,enter,"fausti, share, yvRArQBNvBAT0kTP5huoXZyoH",0,
46917,1655921143663,0b064622ba31afc8f754e2ad648dcab5,oMP3D,reader_fausti,,enter,"fausti, share, yvRArQBNvBAT0kTP5huoXZyoH",0,
46918,1655921178564,8254cff51d9fe0b1de07ea8e3e033c85,pKkJp,start,,enter,,0,
46919,1655921187701,8254cff51d9fe0b1de07ea8e3e033c85,pKkJp,datenschutz-bestaetigen,,enter,,0,
46920,1655921208102,0b064622ba31afc8f754e2ad648dcab5,XTPiU,reader_fausti,mindwandering,depends,0,0,
46921,1655922963800,0b064622ba31afc8f754e2ad648dcab5,cGu3M,reader_fausti,,enter,"fausti, share, O0H4Tvop6iLh0tAawF7DB22ys",0,
46922,1655923029920,0b064622ba31afc8f754e2ad648dcab5,oT10z,reader_fausti,mindwandering,depends,1,0,
46923,1655923215084,0b064622ba31afc8f754e2ad648dcab5,SQyiU,reader_fausti,,enter,"fausti, share, O0H4Tvop6iLh0tAawF7DB22ys",0,
46924,1655924167236,0b064622ba31afc8f754e2ad648dcab5,vbRcQ,reader_fausti,,enter,"fausti, share, doezb0f8iPnrnmmtwRKoocNeN",0,
46925,1655924171177,0b064622ba31afc8f754e2ad648dcab5,vbRcQ,reader_fausti,page191,anstreichen,16,0,
46926,1655924218991,0b064622ba31afc8f754e2ad648dcab5,Q0XnE,reader_fausti,page2,enter,0.0039,63,fausti-01d2c;fausti-10abb;fausti-301a7;fausti-35ef9;fausti-61607;fausti-67ced;fausti-757b5;fausti-87155;fausti-9b817;fausti-9c318;fausti-aead3;fausti-b634d;fausti-ce9e3
46927,1655924220181,0b064622ba31afc8f754e2ad648dcab5,Q0XnE,reader_fausti,page3,enter,0.0052,70,fausti-0019c;fausti-071ac;fausti-08601;fausti-32495;fausti-44e50;fausti-5ac41;fausti-89ba8;fausti-997ca;fausti-9f540;fausti-c070a;fausti-f2f3d
46928,1655924220961,0b064622ba31afc8f754e2ad648dcab5,Q0XnE,reader_fausti,page4,enter,0.0065,110,fausti-0527d;fausti-0c0e2;fausti-2940c;fausti-2defc;fausti-4123d;fausti-4f172;fausti-54056;fausti-585a1;fausti-5ab3c;fausti-5c54d;fausti-65836;fausti-85256;fausti-8a758;fausti-8de3f;fausti-be4ef;fausti-c3c33;fausti-ca604;fausti-cc8cc;fausti-d3934;fausti-d96be;fausti-db899;fausti-ec9a9;fausti-f3b19
46929,1655924221971,0b064622ba31afc8f754e2ad648dcab5,Q0XnE,reader_fausti,page5,enter,0.0078,121,fausti-05277;fausti-16228;fausti-1a3cb;fausti-217e9;fausti-2a144;fausti-39ced;fausti-42c62;fausti-4c3d9;fausti-4fa24;fausti-573b1;fausti-5a9e8;fausti-67e3b;fausti-825fa;fausti-856cb;fausti-8aae4;fausti-9eae6;fausti-b8442;fausti-c2ba8;fausti-cad82;fausti-d7940;fausti-e3edf;fausti-f54f0;fausti-fa54f
46930,1655924223254,0b064622ba31afc8f754e2ad648dcab5,Q0XnE,reader_fausti,page6,enter,0.0091,106,fausti-06754;fausti-17d5e;fausti-19098;fausti-2012c;fausti-3b68b;fausti-4c6f3;fausti-5bbeb;fausti-5bf8d;fausti-72d5a;fausti-88072;fausti-96c1d;fausti-a3efb;fausti-b7a75;fausti-cd726;fausti-d3028;fausti-d4095;fausti-e90f5;fausti-e9409;fausti-ed8df;fausti-ed9b8;fausti-ee715;fausti-f9738
46931,1655924224121,0b064622ba31afc8f754e2ad648dcab5,Q0XnE,reader_fausti,page7,enter,0.0103,116,fausti-0c25c;fausti-0ca64;fausti-18ed8;fausti-1fe0a;fausti-32968;fausti-33083;fausti-37186;fausti-4a8b6;fausti-54797;fausti-6fa0d;fausti-71b74;fausti-8be38;fausti-9ac64;fausti-a5e4a;fausti-b5196;fausti-bc67a;fausti-c00f3;fausti-c86dd;fausti-e6526;fausti-e8035;fausti-f4acf
46932,1655924225537,0b064622ba31afc8f754e2ad648dcab5,Q0XnE,reader_fausti,page8,enter,0.0116,135,fausti-28b90;fausti-35701;fausti-3ca87;fausti-3d8a2;fausti-414a8;fausti-432ee;fausti-5d5b7;fausti-5e243;fausti-63f43;fausti-690b4;fausti-85fad;fausti-90cee;fausti-9227c;fausti-96510;fausti-b1963;fausti-be81a;fausti-c2b46;fausti-c5a3d;fausti-d02bb;fausti-e355b;fausti-e6ca4;fausti-ef635;fausti-f9687
46933,1655924226375,0b064622ba31afc8f754e2ad648dcab5,Q0XnE,reader_fausti,page9,enter,0.0129,111,fausti-1b7a1;fausti-1c176;fausti-29c82;fausti-3fccd;fausti-43215;fausti-553e6;fausti-59902;fausti-5beea;fausti-64012;fausti-733fb;fausti-77999;fausti-8509a;fausti-a941c;fausti-ab4a8;fausti-c6c5a;fausti-d6663;fausti-e1de1;fausti-e7d99;fausti-e7ea3;fausti-e8ec4;fausti-ee78b;fausti-f9b77;fausti-fedc2
46934,1655924227572,0b064622ba31afc8f754e2ad648dcab5,Q0XnE,reader_fausti,page10,enter,0.0142,118,fausti-06dab;fausti-1c10e;fausti-28625;fausti-3a772;fausti-3cc2b;fausti-4149a;fausti-42e30;fausti-5532e;fausti-5a686;fausti-605af;fausti-635a9;fausti-6b417;fausti-83ec2;fausti-a9c40;fausti-b047a;fausti-b436a;fausti-b536c;fausti-bb1c7;fausti-c1266;fausti-c7f66;fausti-df547;fausti-e84c3;fausti-ef3c5
46935,1655924228562,0b064622ba31afc8f754e2ad648dcab5,Q0XnE,reader_fausti,page11,enter,0.0155,115,fausti-0b02a;fausti-269f0;fausti-2ec7b;fausti-2edb9;fausti-39aa0;fausti-3fba6;fausti-4bde6;fausti-4c7c1;fausti-4e50d;fausti-5185a;fausti-62f08;fausti-6f129;fausti-a53bc;fausti-b582c;fausti-c45cc;fausti-c65f3;fausti-d93b5;fausti-e5adb;fausti-ee871;fausti-f9cdd;fausti-facec;fausti-fd509
46936,1655924229428,0b064622ba31afc8f754e2ad648dcab5,Q0XnE,reader_fausti,page12,enter,0.0168,90,fausti-05406;fausti-07234;fausti-0b972;fausti-3a7b7;fausti-3be9c;fausti-3bfe4;fausti-3ed4a;fausti-49ae6;fausti-51dc1;fausti-6109d;fausti-61557;fausti-73a7f;fausti-750d2;fausti-75f25;fausti-89fb6;fausti-91fb4;fausti-ba1fb;fausti-c5e8b;fausti-c7b90;fausti-cc4e8;fausti-f64b8
46937,1655924230341,0b064622ba31afc8f754e2ad648dcab5,Q0XnE,reader_fausti,page13,enter,0.0181,105,fausti-0ba87;fausti-11fc1;fausti-13a01;fausti-1b0c8;fausti-299aa;fausti-3a6f4;fausti-3bc00;fausti-3cb82;fausti-46618;fausti-555d5;fausti-7c33f;fausti-7e460;fausti-9139d;fausti-a6be2;fausti-b58dd;fausti-b8f95;fausti-bf642;fausti-c8981;fausti-cf7c7;fausti-d107a;fausti-d9998;fausti-f3158;fausti-f909e
46938,1655924231153,0b064622ba31afc8f754e2ad648dcab5,Q0XnE,reader_fausti,page14,enter,0.0194,27,fausti-92659;fausti-9e790;fausti-ad49c;fausti-c4f88;fausti-eb02a
46939,1655924231954,0b064622ba31afc8f754e2ad648dcab5,Q0XnE,reader_fausti,page15,enter,0.0207,56,fausti-02f25;fausti-13b8d;fausti-42f11;fausti-49f7b;fausti-582d9;fausti-5b5be;fausti-5d86b;fausti-63ee5;fausti-6671d;fausti-69b28;fausti-7322d;fausti-7edb0;fausti-9ab2a;fausti-9b45d;fausti-abc47;fausti-c30de;fausti-c58d3;fausti-d60f9;fausti-fbee5
46940,1655924233378,0b064622ba31afc8f754e2ad648dcab5,Q0XnE,reader_fausti,page16,enter,0.022,82,fausti-00778;fausti-12e21;fausti-1cab6;fausti-1e0de;fausti-22370;fausti-26360;fausti-2d34f;fausti-449f4;fausti-45ea3;fausti-4c252;fausti-50e8e;fausti-6fa6a;fausti-76a14;fausti-87d1b;fausti-95948;fausti-a3810;fausti-e109b;fausti-e40d2;fausti-e5854;fausti-f84b7
46941,1655924235593,0b064622ba31afc8f754e2ad648dcab5,Q0XnE,reader_fausti,page17,enter,0.0233,140,fausti-030e5;fausti-042d7;fausti-092e5;fausti-0e8f7;fausti-24bdd;fausti-2b5af;fausti-31dc3;fausti-3ca79;fausti-4cc17;fausti-5996f;fausti-5c15d;fausti-66e93;fausti-6c6c5;fausti-73672;fausti-78513;fausti-98c98;fausti-bb4a2;fausti-d37ee;fausti-e0fa0;fausti-e3074;fausti-f2785;fausti-f6aae
46942,1655924236532,0b064622ba31afc8f754e2ad648dcab5,Q0XnE,reader_fausti,page16,enter,0.022,82,fausti-00778;fausti-12e21;fausti-1cab6;fausti-1e0de;fausti-22370;fausti-26360;fausti-2d34f;fausti-449f4;fausti-45ea3;fausti-4c252;fausti-50e8e;fausti-6fa6a;fausti-76a14;fausti-87d1b;fausti-95948;fausti-a3810;fausti-e109b;fausti-e40d2;fausti-e5854;fausti-f84b7
46943,1655924242240,0b064622ba31afc8f754e2ad648dcab5,Q0XnE,reader_fausti,page15,enter,0.0207,56,fausti-02f25;fausti-13b8d;fausti-42f11;fausti-49f7b;fausti-582d9;fausti-5b5be;fausti-5d86b;fausti-63ee5;fausti-6671d;fausti-69b28;fausti-7322d;fausti-7edb0;fausti-9ab2a;fausti-9b45d;fausti-abc47;fausti-c30de;fausti-c58d3;fausti-d60f9;fausti-fbee5
46944,1655924244718,0b064622ba31afc8f754e2ad648dcab5,Q0XnE,reader_fausti,page16,enter,0.022,82,fausti-00778;fausti-12e21;fausti-1cab6;fausti-1e0de;fausti-22370;fausti-26360;fausti-2d34f;fausti-449f4;fausti-45ea3;fausti-4c252;fausti-50e8e;fausti-6fa6a;fausti-76a14;fausti-87d1b;fausti-95948;fausti-a3810;fausti-e109b;fausti-e40d2;fausti-e5854;fausti-f84b7
46945,1655924245901,0b064622ba31afc8f754e2ad648dcab5,Q0XnE,reader_fausti,page17,enter,0.0233,140,fausti-030e5;fausti-042d7;fausti-092e5;fausti-0e8f7;fausti-24bdd;fausti-2b5af;fausti-31dc3;fausti-3ca79;fausti-4cc17;fausti-5996f;fausti-5c15d;fausti-66e93;fausti-6c6c5;fausti-73672;fausti-78513;fausti-98c98;fausti-bb4a2;fausti-d37ee;fausti-e0fa0;fausti-e3074;fausti-f2785;fausti-f6aae
